1.200000000000000178e+00;6.000000000000004441e+00;7.370025709611748523e-42
1.300000000000000266e+00;2.300000000000001155e+00;2.888766459855824143e-42
1.300000000000000266e+00;2.400000000000001243e+00;3.029653507926690831e-42
1.300000000000000266e+00;2.500000000000001332e+00;3.172503537371908775e-42
1.300000000000000266e+00;2.600000000000001421e+00;3.321281590028422934e-42
1.300000000000000266e+00;2.700000000000001510e+00;3.478571027099730047e-42
1.300000000000000266e+00;2.800000000000001599e+00;3.645347858977688866e-42
1.300000000000000266e+00;2.900000000000001688e+00;3.815728935518020726e-42
1.300000000000000266e+00;3.000000000000001776e+00;3.993722273128212159e-42
1.300000000000000266e+00;3.100000000000001865e+00;4.174569013674268650e-42
1.300000000000000266e+00;3.200000000000001954e+00;4.356410227596249078e-42
1.300000000000000266e+00;3.300000000000002043e+00;4.538457533359942871e-42
1.300000000000000266e+00;3.400000000000002132e+00;4.717958900962344216e-42
1.300000000000000266e+00;3.500000000000002220e+00;4.892270965027667650e-42
1.300000000000000266e+00;3.600000000000002309e+00;5.061662100168206471e-42
1.300000000000000266e+00;3.700000000000002398e+00;5.224063276812487606e-42
1.300000000000000266e+00;3.800000000000002487e+00;5.380491140115932433e-42
1.300000000000000266e+00;3.900000000000002576e+00;5.529593665209854130e-42
1.300000000000000266e+00;4.000000000000002665e+00;5.671625532660127183e-42
1.300000000000000266e+00;4.100000000000003197e+00;5.808055881617010070e-42
1.300000000000000266e+00;4.200000000000002842e+00;5.938871811207836750e-42
1.300000000000000266e+00;4.300000000000002487e+00;6.065564167840437752e-42
1.300000000000000266e+00;4.400000000000003020e+00;6.189656692845712946e-42
1.300000000000000266e+00;4.500000000000003553e+00;6.311322418717590058e-42
1.300000000000000266e+00;4.600000000000003197e+00;6.432977166406037782e-42
1.300000000000000266e+00;4.700000000000002842e+00;6.551466673921039112e-42
1.300000000000000266e+00;4.800000000000003375e+00;6.668424706585833349e-42
1.300000000000000266e+00;4.900000000000003908e+00;6.785478905593211615e-42
1.300000000000000266e+00;5.000000000000003553e+00;6.902622477566096779e-42
1.300000000000000266e+00;5.100000000000003197e+00;7.018458254248111083e-42
1.300000000000000266e+00;5.200000000000003730e+00;7.135722841530339677e-42
1.300000000000000266e+00;5.300000000000004263e+00;7.251945204968132684e-42
1.300000000000000266e+00;5.400000000000003908e+00;7.368046169150972073e-42
1.300000000000000266e+00;5.500000000000003553e+00;7.483714029897014524e-42
1.300000000000000266e+00;5.600000000000004086e+00;7.599165685320906275e-42
1.300000000000000266e+00;5.700000000000004619e+00;7.715073641627196191e-42
1.300000000000000266e+00;5.800000000000004263e+00;7.830436728584714064e-42
1.300000000000000266e+00;5.900000000000003908e+00;7.945990782975892331e-42
1.300000000000000266e+00;6.000000000000004441e+00;8.061374168627689715e-42
1.400000000000000355e+00;2.400000000000001243e+00;3.191230697530981546e-42
1.400000000000000355e+00;2.500000000000001332e+00;3.351936776755295735e-42
1.400000000000000355e+00;2.600000000000001421e+00;3.518950206556667453e-42
1.400000000000000355e+00;2.700000000000001510e+00;3.695354671542227192e-42
1.400000000000000355e+00;2.800000000000001599e+00;3.882304597893408445e-42
1.400000000000000355e+00;2.900000000000001688e+00;4.073009758684334192e-42
1.400000000000000355e+00;3.000000000000001776e+00;4.272218997538308831e-42
1.400000000000000355e+00;3.100000000000001865e+00;4.474370673076619640e-42
1.400000000000000355e+00;3.200000000000001954e+00;4.677426813146005674e-42
1.400000000000000355e+00;3.300000000000002043e+00;4.880639791074909267e-42
1.400000000000000355e+00;3.400000000000002132e+00;5.080729489229734085e-42
1.400000000000000355e+00;3.500000000000002220e+00;5.274904331311885606e-42
1.400000000000000355e+00;3.600000000000002309e+00;5.463387596328084861e-42
1.400000000000000355e+00;3.700000000000002398e+00;5.644009163922539838e-42
1.400000000000000355e+00;3.800000000000002487e+00;5.817766054430520677e-42
1.400000000000000355e+00;3.900000000000002576e+00;5.983405283224952586e-42
1.400000000000000355e+00;4.000000000000002665e+00;6.140990259195459287e-42
1.400000000000000355e+00;4.100000000000003197e+00;6.292376921703698162e-42
1.400000000000000355e+00;4.200000000000002842e+00;6.437572256149865738e-42
1.400000000000000355e+00;4.300000000000002487e+00;6.578091498825917078e-42
1.400000000000000355e+00;4.400000000000003020e+00;6.715798898827494271e-42
1.400000000000000355e+00;4.500000000000003553e+00;6.850968633725262096e-42
1.400000000000000355e+00;4.600000000000003197e+00;6.986215869030192915e-42
1.400000000000000355e+00;4.700000000000002842e+00;7.117882073430875806e-42
1.400000000000000355e+00;4.800000000000003375e+00;7.247922274095019408e-42
1.400000000000000355e+00;4.900000000000003908e+00;7.378273535886253651e-42
1.400000000000000355e+00;5.000000000000003553e+00;7.508820610079214450e-42
1.400000000000000355e+00;5.100000000000003197e+00;7.637962912369031194e-42
1.400000000000000355e+00;5.200000000000003730e+00;7.768719224382726325e-42
1.400000000000000355e+00;5.300000000000004263e+00;7.898379194590884658e-42
1.400000000000000355e+00;5.400000000000003908e+00;8.027977631559772621e-42
1.400000000000000355e+00;5.500000000000003553e+00;8.157182035517621672e-42
1.400000000000000355e+00;5.600000000000004086e+00;8.286256158480481301e-42
1.400000000000000355e+00;5.700000000000004619e+00;8.415904543917621179e-42
1.400000000000000355e+00;5.800000000000004263e+00;8.544995179172610739e-42
1.400000000000000355e+00;5.900000000000003908e+00;8.674354074335862607e-42
1.400000000000000355e+00;6.000000000000004441e+00;8.803527045283775927e-42
1.500000000000000444e+00;2.500000000000001332e+00;3.524156061051236195e-42
1.500000000000000444e+00;2.600000000000001421e+00;3.712189434037771534e-42
1.500000000000000444e+00;2.700000000000001510e+00;3.910345110182413312e-42
1.500000000000000444e+00;2.800000000000001599e+00;4.120035941552236982e-42
1.500000000000000444e+00;2.900000000000001688e+00;4.333451756941614961e-42
1.500000000000000444e+00;3.000000000000001776e+00;4.556158909223358795e-42
1.500000000000000444e+00;3.100000000000001865e+00;4.781852893174136435e-42
1.500000000000000444e+00;3.200000000000001954e+00;5.008248103405092063e-42
1.500000000000000444e+00;3.300000000000002043e+00;5.234569133454706515e-42
1.500000000000000444e+00;3.400000000000002132e+00;5.457146337369648906e-42
1.500000000000000444e+00;3.500000000000002220e+00;5.672854606707811825e-42
1.500000000000000444e+00;3.600000000000002309e+00;5.882060057358911760e-42
1.500000000000000444e+00;3.700000000000002398e+00;6.082288005656248652e-42
1.500000000000000444e+00;3.800000000000002487e+00;6.274805278763302615e-42
1.500000000000000444e+00;3.900000000000002576e+00;6.458187549896205578e-42
1.500000000000000444e+00;4.000000000000002665e+00;6.632476555311508409e-42
1.500000000000000444e+00;4.100000000000003197e+00;6.799926219735431982e-42
1.500000000000000444e+00;4.200000000000002842e+00;6.960442942643252636e-42
1.500000000000000444e+00;4.300000000000002487e+00;7.115817214285907756e-42
1.500000000000000444e+00;4.400000000000003020e+00;7.268183243032693233e-42
1.500000000000000444e+00;4.500000000000003553e+00;7.417812572836875101e-42
1.500000000000000444e+00;4.600000000000003197e+00;7.567526590256409639e-42
1.500000000000000444e+00;4.700000000000002842e+00;7.713443682012331079e-42
1.500000000000000444e+00;4.800000000000003375e+00;7.857643351235490604e-42
1.500000000000000444e+00;4.900000000000003908e+00;8.002303636255224581e-42
1.500000000000000444e+00;5.000000000000003553e+00;8.147215041113346662e-42
1.500000000000000444e+00;5.100000000000003197e+00;8.290618536822768461e-42
1.500000000000000444e+00;5.200000000000003730e+00;8.436025212346233755e-42
1.500000000000000444e+00;5.300000000000004263e+00;8.580285969567390557e-42
1.500000000000000444e+00;5.400000000000003908e+00;8.724560871263951267e-42
1.500000000000000444e+00;5.500000000000003553e+00;8.868471428036350074e-42
1.500000000000000444e+00;5.600000000000004086e+00;9.012303823648982722e-42
1.500000000000000444e+00;5.700000000000004619e+00;9.156781609794412659e-42
1.500000000000000444e+00;5.800000000000004263e+00;9.300702395929898258e-42
1.500000000000000444e+00;5.900000000000003908e+00;9.444990787442051192e-42
1.500000000000000444e+00;6.000000000000004441e+00;9.589181316729822293e-42
1.600000000000000533e+00;2.600000000000001421e+00;3.912991567783137329e-42
1.600000000000000533e+00;2.700000000000001510e+00;4.135686249672326154e-42
1.600000000000000533e+00;2.800000000000001599e+00;4.370805169388338696e-42
1.600000000000000533e+00;2.900000000000001688e+00;4.609349679236637248e-42
1.600000000000000533e+00;3.000000000000001776e+00;4.857927748106859190e-42
1.600000000000000533e+00;3.100000000000001865e+00;5.109446328750299184e-42
1.600000000000000533e+00;3.200000000000001954e+00;5.361326755072569503e-42
1.600000000000000533e+00;3.300000000000002043e+00;5.612701805826796940e-42
1.600000000000000533e+00;3.400000000000002132e+00;5.859662700841123957e-42
1.600000000000000533e+00;3.500000000000002220e+00;6.098623373498217112e-42
1.600000000000000533e+00;3.600000000000002309e+00;6.330083014539607213e-42
1.600000000000000533e+00;3.700000000000002398e+00;6.551388385364233727e-42
1.600000000000000533e+00;3.800000000000002487e+00;6.763934807495178589e-42
1.600000000000000533e+00;3.900000000000002576e+00;6.966217300384581671e-42
1.600000000000000533e+00;4.000000000000002665e+00;7.158376684855219960e-42
1.600000000000000533e+00;4.100000000000003197e+00;7.342893707288845822e-42
1.600000000000000533e+00;4.200000000000002842e+00;7.519756607402411452e-42
1.600000000000000533e+00;4.300000000000002487e+00;7.690945515435419228e-42
1.600000000000000533e+00;4.400000000000003020e+00;7.858898278908090887e-42
1.600000000000000533e+00;4.500000000000003553e+00;8.023920332814939211e-42
1.600000000000000533e+00;4.600000000000003197e+00;8.189185811757931525e-42
1.600000000000000533e+00;4.700000000000002842e+00;8.350318030048429770e-42
1.600000000000000533e+00;4.800000000000003375e+00;8.509655815628790313e-42
1.600000000000000533e+00;4.900000000000003908e+00;8.669642706748618268e-42
1.600000000000000533e+00;5.000000000000003553e+00;8.830002670297941224e-42
1.600000000000000533e+00;5.100000000000003197e+00;8.988815900269722457e-42
1.600000000000000533e+00;5.200000000000003730e+00;9.149990085066460189e-42
1.600000000000000533e+00;5.300000000000004263e+00;9.309981966906405901e-42
1.600000000000000533e+00;5.400000000000003908e+00;9.470088889808882920e-42
1.600000000000000533e+00;5.500000000000003553e+00;9.629880746958846344e-42
1.600000000000000533e+00;5.600000000000004086e+00;9.789597730632582598e-42
1.600000000000000533e+00;5.700000000000004619e+00;9.950194678068172352e-42
1.600000000000000533e+00;5.800000000000004263e+00;1.011024576857349189e-41
1.600000000000000533e+00;5.900000000000003908e+00;1.027078350491273623e-41
1.600000000000000533e+00;6.000000000000004441e+00;1.043128159535671697e-41
1.700000000000000622e+00;2.700000000000001510e+00;4.369741711355141026e-42
1.700000000000000622e+00;2.800000000000001599e+00;4.633522263980972434e-42
1.700000000000000622e+00;2.900000000000001688e+00;4.900108083827584238e-42
1.700000000000000622e+00;3.000000000000001776e+00;5.177395384399877151e-42
1.700000000000000622e+00;3.100000000000001865e+00;5.457307993599086056e-42
1.700000000000000622e+00;3.200000000000001954e+00;5.736923935255394721e-42
1.700000000000000622e+00;3.300000000000002043e+00;6.015600901239744340e-42
1.700000000000000622e+00;3.400000000000002132e+00;6.288985138074317737e-42
1.700000000000000622e+00;3.500000000000002220e+00;6.552880524169410989e-42
1.700000000000000622e+00;3.600000000000002309e+00;6.808339507570603693e-42
1.700000000000000622e+00;3.700000000000002398e+00;7.052080445559328209e-42
1.700000000000000622e+00;3.800000000000002487e+00;7.286124074432720657e-42
1.700000000000000622e+00;3.900000000000002576e+00;7.508479928510824948e-42
1.700000000000000622e+00;4.000000000000002665e+00;7.719693965565389206e-42
1.700000000000000622e+00;4.100000000000003197e+00;7.922284549704393306e-42
1.700000000000000622e+00;4.200000000000002842e+00;8.116456531712074663e-42
1.700000000000000622e+00;4.300000000000002487e+00;8.304493794848328995e-42
1.700000000000000622e+00;4.400000000000003020e+00;8.488966229957725554e-42
1.700000000000000622e+00;4.500000000000003553e+00;8.670323604691048176e-42
1.700000000000000622e+00;4.600000000000003197e+00;8.852257377166057729e-42
1.700000000000000622e+00;4.700000000000002842e+00;9.029589768875425648e-42
1.700000000000000622e+00;4.800000000000003375e+00;9.205070197930719443e-42
1.700000000000000622e+00;4.900000000000003908e+00;9.381434706534033204e-42
1.700000000000000622e+00;5.000000000000003553e+00;9.558465651639398386e-42
1.700000000000000622e+00;5.100000000000003197e+00;9.733799237419593467e-42
1.700000000000000622e+00;5.200000000000003730e+00;9.911910956767461520e-42
1.700000000000000622e+00;5.300000000000004263e+00;1.008882104964788801e-41
1.700000000000000622e+00;5.400000000000003908e+00;1.026597728352393257e-41
1.700000000000000622e+00;5.500000000000003553e+00;1.044289159107832218e-41
1.700000000000000622e+00;5.600000000000004086e+00;1.061989695798487773e-41
1.700000000000000622e+00;5.700000000000004619e+00;1.079791535705065163e-41
1.700000000000000622e+00;5.800000000000004263e+00;1.097541615725277228e-41
1.700000000000000622e+00;5.900000000000003908e+00;1.115354976057200654e-41
1.700000000000000622e+00;6.000000000000004441e+00;1.133172211714015832e-41
1.800000000000000711e+00;2.800000000000001599e+00;4.912390676862589518e-42
1.800000000000000711e+00;2.900000000000001688e+00;5.210245802804805771e-42
1.800000000000000711e+00;3.000000000000001776e+00;5.519236554591221293e-42
1.800000000000000711e+00;3.100000000000001865e+00;5.830214875804819190e-42
1.800000000000000711e+00;3.200000000000001954e+00;6.140198785527768293e-42
1.800000000000000711e+00;3.300000000000002043e+00;6.448468141296856871e-42
1.800000000000000711e+00;3.400000000000002132e+00;6.750192627160106138e-42
1.800000000000000711e+00;3.500000000000002220e+00;7.041042855371585302e-42
1.800000000000000711e+00;3.600000000000002309e+00;7.322011924960272264e-42
1.800000000000000711e+00;3.700000000000002398e+00;7.589763385108232677e-42
1.800000000000000711e+00;3.800000000000002487e+00;7.846516078851991264e-42
1.800000000000000711e+00;3.900000000000002576e+00;8.090245619563906215e-42
1.800000000000000711e+00;4.000000000000002665e+00;8.321421551393083222e-42
1.800000000000000711e+00;4.100000000000003197e+00;8.543279221995420194e-42
1.800000000000000711e+00;4.200000000000002842e+00;8.755628345189091147e-42
1.800000000000000711e+00;4.300000000000002487e+00;8.961422228170621550e-42
1.800000000000000711e+00;4.400000000000003020e+00;9.163457233464812620e-42
1.800000000000000711e+00;4.500000000000003553e+00;9.362068260058002118e-42
1.800000000000000711e+00;4.600000000000003197e+00;9.561603709102666595e-42
1.800000000000000711e+00;4.700000000000002842e+00;9.756303231257808699e-42
1.800000000000000711e+00;4.800000000000003375e+00;9.948933677348979708e-42
1.800000000000000711e+00;4.900000000000003908e+00;1.014274045192693971e-41
1.800000000000000711e+00;5.000000000000003553e+00;1.033749950863714268e-41
1.800000000000000711e+00;5.100000000000003197e+00;1.053065530635533760e-41
1.800000000000000711e+00;5.200000000000003730e+00;1.072695927258640985e-41
1.800000000000000711e+00;5.300000000000004263e+00;1.092202122777471672e-41
1.800000000000000711e+00;5.400000000000003908e+00;1.111749748985094593e-41
1.800000000000000711e+00;5.500000000000003553e+00;1.131283475387783251e-41
1.800000000000000711e+00;5.600000000000004086e+00;1.150842378702156146e-41
1.800000000000000711e+00;5.700000000000004619e+00;1.170535019193194043e-41
1.800000000000000711e+00;5.800000000000004263e+00;1.190177670449808950e-41
1.800000000000000711e+00;5.900000000000003908e+00;1.209893479671679571e-41
1.800000000000000711e+00;6.000000000000004441e+00;1.229623476389043335e-41
1.900000000000000799e+00;2.900000000000001688e+00;5.529350272348757880e-42
1.900000000000000799e+00;3.000000000000001776e+00;5.874066302258506816e-42
1.900000000000000799e+00;3.100000000000001865e+00;6.219616316461505624e-42
1.900000000000000799e+00;3.200000000000001954e+00;6.562922734097042960e-42
1.900000000000000799e+00;3.300000000000002043e+00;6.903551741782415661e-42
1.900000000000000799e+00;3.400000000000002132e+00;7.236123420553402624e-42
1.900000000000000799e+00;3.500000000000002220e+00;7.555851391621599329e-42
1.900000000000000799e+00;3.600000000000002309e+00;7.864346295253669736e-42
1.900000000000000799e+00;3.700000000000002398e+00;8.157595919735720928e-42
1.900000000000000799e+00;3.800000000000002487e+00;8.438594855137341134e-42
1.900000000000000799e+00;3.900000000000002576e+00;8.704863747328928808e-42
1.900000000000000799e+00;4.000000000000002665e+00;8.957316157005076507e-42
1.900000000000000799e+00;4.100000000000003197e+00;9.199248561900582855e-42
1.900000000000000799e+00;4.200000000000002842e+00;9.430991102435365126e-42
1.900000000000000799e+00;4.300000000000002487e+00;9.655433992146022373e-42
1.900000000000000799e+00;4.400000000000003020e+00;9.875930482300571421e-42
1.900000000000000799e+00;4.500000000000003553e+00;1.009299616435517028e-41
1.900000000000000799e+00;4.600000000000003197e+00;1.031114905239720748e-41
1.900000000000000799e+00;4.700000000000002842e+00;1.052408214652523102e-41
1.900000000000000799e+00;4.800000000000003375e+00;1.073512927654988405e-41
1.900000000000000799e+00;4.900000000000003908e+00;1.094766085960653402e-41
1.900000000000000799e+00;5.000000000000003553e+00;1.116129894585248050e-41
1.900000000000000799e+00;5.100000000000003197e+00;1.137333618933925111e-41
1.900000000000000799e+00;5.200000000000003730e+00;1.158919836906283819e-41
1.900000000000000799e+00;5.300000000000004263e+00;1.180388585067982117e-41
1.900000000000000799e+00;5.400000000000003908e+00;1.201913181388020835e-41
1.900000000000000799e+00;5.500000000000003553e+00;1.223427931222657482e-41
1.900000000000000799e+00;5.600000000000004086e+00;1.244985258291086300e-41
1.900000000000000799e+00;5.700000000000004619e+00;1.266705472755728430e-41
1.900000000000000799e+00;5.800000000000004263e+00;1.288385838440438847e-41
1.900000000000000799e+00;5.900000000000003908e+00;1.310168340762724679e-41
1.900000000000000799e+00;6.000000000000004441e+00;1.331977619906219136e-41
2.000000000000000888e+00;3.000000000000001776e+00;6.247851974272204117e-42
2.000000000000000888e+00;3.100000000000001865e+00;6.631879184773292493e-42
2.000000000000000888e+00;3.200000000000001954e+00;7.011830475485611041e-42
2.000000000000000888e+00;3.300000000000002043e+00;7.387642285687517989e-42
2.000000000000000888e+00;3.400000000000002132e+00;7.753587979750802729e-42
2.000000000000000888e+00;3.500000000000002220e+00;8.104311309591634444e-42
2.000000000000000888e+00;3.600000000000002309e+00;8.441995422151723778e-42
2.000000000000000888e+00;3.700000000000002398e+00;8.762445953928746816e-42
2.000000000000000888e+00;3.800000000000002487e+00;9.068919611987373857e-42
2.000000000000000888e+00;3.900000000000002576e+00;9.359066347834924341e-42
2.000000000000000888e+00;4.000000000000002665e+00;9.633644187368297785e-42
2.000000000000000888e+00;4.100000000000003197e+00;9.896846389558635993e-42
2.000000000000000888e+00;4.200000000000002842e+00;1.014873659364950961e-41
2.000000000000000888e+00;4.300000000000002487e+00;1.039277533667319504e-41
2.000000000000000888e+00;4.400000000000003020e+00;1.063279473350650208e-41
2.000000000000000888e+00;4.500000000000003553e+00;1.086902952291497365e-41
2.000000000000000888e+00;4.600000000000003197e+00;1.110694722897581668e-41
2.000000000000000888e+00;4.700000000000002842e+00;1.133934698891161633e-41
2.000000000000000888e+00;4.800000000000003375e+00;1.156973347259837690e-41
2.000000000000000888e+00;4.900000000000003908e+00;1.180200458978445151e-41
2.000000000000000888e+00;5.000000000000003553e+00;1.203592521502186092e-41
2.000000000000000888e+00;5.100000000000003197e+00;1.226827625392817081e-41
2.000000000000000888e+00;5.200000000000003730e+00;1.250497767893728580e-41
